,Recency,Frequency,Monetary,cluster
261,-0.8977574126994983,0.5046043605913129,1.239393880310309,0
262,0.8720801411052532,-0.2689036255363892,0.5964226382892256,2
263,-1.0251792080869786,0.7536183129455641,1.1215949756177468,0
264,1.4184773671553252,-1.0424116116640911,-0.8856115224991792,1
265,-1.5096093531988537,-0.2689036255363892,-0.13529576249304226,4
266,-0.07401315328641334,0.5046043605913129,0.802341486286759,0
267,-0.3847973892532296,0.9570775264843588,0.3804906770938268,0
268,-0.02222020553847159,1.409550692377405,2.3099741355539294,0
269,0.21530830889924144,0.5046043605913129,0.2698275163136266,2
270,-2.634421317144478,0.5046043605913129,0.12154171427597929,4
271,-0.7418057389776239,2.4069943589422436,2.3317223986558875,5
272,-1.665561026920728,2.7896987992645528,2.2110338042888333,5
273,-1.665561026920728,1.9026078265700799,1.941781141336634,5
274,-1.1811308818088533,0.9570775264843588,0.8964186677287124,4
275,-0.3055936746478267,0.9570775264843588,1.0705090052613169,0
276,1.502204624853931,-1.0424116116640911,-1.8143745134869393,1
277,0.6756365839508292,-1.0424116116640911,1.5333573839911057,2
278,-0.3573866223957681,-0.2689036255363892,0.4152428349583595,2
279,1.089151248641392,-1.0424116116640911,-0.5688534958439301,1
280,-0.3055936746478267,0.7536183129455641,0.24995807508700163,0
281,0.7511082198097006,0.5046043605913129,0.037055666335437075,2
282,0.334788144185923,-0.2689036255363892,0.09136297842661092,2
283,-1.2744539648715765,0.5046043605913129,-0.12475987254014577,4
284,-0.2810688787240975,0.1835695403566569,0.08704564486746649,2
285,-1.1811308818088533,0.5046043605913129,1.523825501018815,0
286,0.42811122724864575,-0.2689036255363892,0.05248811427091523,2
287,-0.540749062975104,-1.0424116116640911,-0.9794871652876608,3
288,0.34470157235851007,-1.0424116116640911,-0.7556258981752461,3
289,-1.2744539648715765,1.2781123467190147,0.7442010476044467,4
290,-0.7418057389776239,1.2781123467190147,1.7994846754982028,0
291,1.3329765823545658,-1.0424116116640911,-0.09584564190558477,1
292,-0.2573755938657489,1.5271262990732666,1.0281554316344297,0
293,-0.7418057389776239,1.9795994649663122,2.113918610914113,5
294,0.5627754187219592,0.1835695403566569,0.32848936447153193,2
295,-0.2810688787240975,1.8199080625021864,1.4048145184425478,0
296,-2.634421317144478,-1.0424116116640911,0.1253342616263966,4
297,-1.0988140887020181,0.7536183129455641,1.4816915869694605,0
298,0.624786164960724,-1.0424116116640911,-0.7308572164811408,1
299,-1.665561026920728,-0.2689036255363892,0.2802988369065231,4
300,0.8720801411052532,-0.2689036255363892,0.12176530131803674,2
301,0.34470157235851007,-1.0424116116640911,-0.9745037907575562,3
302,-1.5096093531988537,-0.2689036255363892,-0.1374953694453208,4
303,-1.866617702923248,2.5496482375552194,1.6222798820538877,5
304,-0.2122705915851033,0.9570775264843588,1.0082812087059327,0
305,0.470480864127445,0.5046043605913129,0.29365249944247773,2
306,-1.665561026920728,0.7536183129455641,0.031572173607885216,4
307,-1.5096093531988537,0.5046043605913129,0.24614569539939532,4
308,1.5003233721217506,-1.0424116116640911,-0.4850993579415843,1
309,-0.3055936746478267,1.129099840442378,1.005365224276436,0
310,-0.9585683561234036,1.129099840442378,1.302328096147705,0
311,0.34470157235851007,0.5046043605913129,0.055384870220481656,2
312,0.6756365839508292,-1.0424116116640911,-0.3928581847290763,1
313,-0.4133272675876232,1.7305855126120608,2.6092410070410756,5
314,0.994858165467356,-1.0424116116640911,-0.9132671331331296,1
315,1.1782206060466918,-1.0424116116640911,-0.4592516497137437,1
316,1.4655650231571702,-1.0424116116640911,-1.4611293543967376,1
317,1.3859652275165075,-0.2689036255363892,0.01142738090148743,2
318,1.4248021611631594,-1.0424116116640911,-1.2475529683805486,1
319,1.502204624853931,-1.0424116116640911,-1.2855580894435839,1
320,0.577038872319056,-1.0424116116640911,0.2902895068021263,2
321,0.2721595535267714,-1.0424116116640911,-0.37270011230283834,3
322,0.7886052947624315,-0.2689036255363892,-0.1755899988123257,2
323,0.17883647046404863,0.5046043605913129,2.0441956702273356,0
324,-2.1499911720326033,1.6334863728145412,1.4629748298814653,5
325,-2.634421317144478,4.903157931486921,3.0725850259854925,5
326,-1.665561026920728,0.7536183129455641,1.4326938180472257,4
327,0.7620285196125416,-1.0424116116640911,-0.7249500054482151,1
328,0.43679313974044176,-1.0424116116640911,1.4950405039035886,2
329,-0.4430715423492224,0.9570775264843588,2.763189096837672,0
330,1.1841685991229915,0.1835695403566569,-0.37311378154905983,2
331,1.3061400055619998,-1.0424116116640911,-2.9393916564703946,1
332,0.48673473549713225,-1.0424116116640911,-1.4489895116550986,1
333,-0.6967007366969783,1.2781123467190147,1.4284295970642167,0
334,0.6937904609348168,-0.2689036255363892,1.1354016319903513,2
335,0.1270435227161069,0.1835695403566569,0.5871986030628894,2
336,-1.1811308818088533,-0.2689036255363892,0.7379132873850792,4
337,0.8091622169838827,-0.2689036255363892,-0.2565412883288533,2
338,1.3903885648646093,-1.0424116116640911,0.7338236731172539,2
339,-1.665561026920728,1.129099840442378,1.8095225450784282,5
340,1.1929967371552324,-1.0424116116640911,0.41805223755901233,2
341,1.1059118832641237,-1.0424116116640911,0.5522869807834753,2
342,0.22705455124612584,-1.0424116116640911,0.08159479874873989,3
343,-0.6543310998181794,0.7536183129455641,0.5092781428862357,0
344,-0.540749062975104,0.9570775264843588,0.01568247559038006,4
345,-0.09216703027040093,1.2781123467190147,1.4207659797933552,0
346,0.2721595535267714,-0.2689036255363892,0.11739409637650682,2
347,-1.5096093531988537,0.7536183129455641,0.8424267041706535,4
348,-2.1499911720326033,0.5046043605913129,0.5185300911384187,4
349,-0.7418057389776239,-1.0424116116640911,-0.21788717438964963,3
350,1.4870108749890083,-1.0424116116640911,-0.7852232247328339,1
351,-1.0251792080869786,0.1835695403566569,-0.38968397076959355,4
352,0.28299519643798093,-1.0424116116640911,-2.3420298815253355,1
353,1.0399631677480015,-1.0424116116640911,-0.6713048345866709,1
354,1.50595200631477,-1.0424116116640911,-1.0789763051820553,1
355,1.243744544932701,-1.0424116116640911,-0.5463066156218277,1
356,1.428987113596181,-0.2689036255363892,-0.3114087307729264,1
357,0.14035601984884935,-0.2689036255363892,0.18934460314819795,2
358,-0.576597175382276,-1.0424116116640911,-0.6095271375728232,3
359,1.4908403912446304,-1.0424116116640911,-0.8851490789848893,1
360,0.9590100530601843,-1.0424116116640911,-1.8375289418638021,1
361,1.0215218612028951,-1.0424116116640911,-0.431211473422582,1
362,-0.11080506727930063,0.1835695403566569,-0.32162823917554095,2
363,0.9870493136362687,-1.0424116116640911,-0.41573316969221785,1
364,1.2572109532353828,-0.2689036255363892,-0.31600282450719686,2
365,0.02599787524360593,-1.0424116116640911,-0.8724125129495571,3
366,0.5979026595149252,-1.0424116116640911,-1.662640737365686,1
367,0.8580552229444491,-0.2689036255363892,0.19218894820477297,2
368,0.5555330226361265,-0.2689036255363892,-0.402086183019787,2
369,1.3061400055619998,-1.0424116116640911,-1.3546324640674257,1
370,1.2572109532353828,-1.0424116116640911,0.30373890625915506,2
371,-1.866617702923248,0.5046043605913129,0.2624573706695062,4
372,1.1157786584566185,-1.0424116116640911,-1.6014160473320882,1
373,0.34470157235851007,-0.2689036255363892,0.2680167195297051,2
374,0.3830062249680002,0.7536183129455641,0.7643750392060541,0
375,0.22705455124612584,-1.0424116116640911,-0.4321420265378862,3
376,-1.866617702923248,1.129099840442378,0.6224520975859076,4
377,-1.3821875578113731,0.1835695403566569,-0.36792077993737893,4
378,-1.866617702923248,0.9570775264843588,0.32509572185182567,4
379,1.4331471554505126,-0.2689036255363892,-1.0542415616887353,1
380,0.5181505847652582,0.5046043605913129,1.0730396895889003,0
381,1.2572109532353828,-1.0424116116640911,-0.9251768315885788,1
382,-0.2122705915851033,-0.2689036255363892,-0.46118002029137733,3
383,0.8437430852215265,-1.0424116116640911,-0.3921453002452624,1
384,1.3110966573171992,-1.0424116116640911,-0.6250723578036405,1
385,0.21530830889924144,0.5046043605913129,1.0822164249262456,0
386,0.9671367140224224,-1.0424116116640911,-1.3048067612617016,1
387,-0.1699009547063044,-0.2689036255363892,0.003885148328716236,2
388,-1.866617702923248,1.9026078265700799,1.6937496899364726,5
389,0.8389064917454816,0.5046043605913129,1.1165171327609198,2
390,-1.5096093531988537,2.5496482375552194,1.4289993353574397,5
391,0.334788144185923,-0.2689036255363892,0.3524623049601141,2
392,0.2936654032097009,1.2781123467190147,0.7377905234519883,0
393,-0.2810688787240975,-0.2689036255363892,-0.5908665586440229,3
394,1.2704227827456238,0.5046043605913129,-0.5243295505704559,2
395,-0.4741382110115286,-1.0424116116640911,0.19967583939811143,3
396,-0.23445927959104862,-0.2689036255363892,0.33648744141098963,2
397,0.5627754187219592,-1.0424116116640911,-1.2983590068729987,1
398,1.3401202728448658,-1.0424116116640911,-0.6272109549390565,1
399,0.7938014894648361,0.9570775264843588,0.8499284501409742,0
400,0.41932010544839954,0.1835695403566569,0.5360956718487824,2
401,1.5040808272371322,-1.0424116116640911,-2.316305582647763,1
402,-1.1811308818088533,0.9570775264843588,0.9366030815552308,4
403,1.1059118832641237,-0.2689036255363892,0.39147030827535534,2
404,0.1270435227161069,-1.0424116116640911,-0.21358827079905887,3
405,0.8091622169838827,-1.0424116116640911,-1.2303229524083854,1
406,-0.3573866223957681,-0.2689036255363892,0.6718702498836293,2
407,1.3110966573171992,-1.0424116116640911,-0.248383281704859,1
408,-0.3573866223957681,1.129099840442378,1.4318857929491207,0
409,1.0177744797420565,0.9570775264843588,0.6915306406334601,2
410,0.4622099395734031,-0.2689036255363892,-0.4662113188467623,2
411,1.4120948116723557,-0.2689036255363892,-0.10045457482130732,2
412,1.3086227256436276,-1.0424116116640911,-0.48035706845117293,1
413,0.20336126638777716,-0.2689036255363892,0.8883895011707036,2
414,-1.665561026920728,1.7305855126120608,0.6550578722976009,5
415,1.1841685991229915,-0.2689036255363892,0.18426509307121183,2
416,0.02599787524360593,0.1835695403566569,-0.13711666427412547,2
417,1.293592362095757,-1.0424116116640911,-1.5168990110994893,1
418,-1.0988140887020181,-0.2689036255363892,0.6160604132558797,4
419,-0.3847973892532296,0.5046043605913129,0.027469145070315608,4
420,0.49472207921222144,-1.0424116116640911,-1.275670216908866,1
421,0.2611532635708832,0.1835695403566569,0.43997565478712747,2
422,0.31452919040557065,-0.2689036255363892,0.5681585766085414,2
423,1.1157786584566185,-0.2689036255363892,-0.524261450791781,1
424,-0.4133272675876232,-1.0424116116640911,-0.46657039618796453,3
425,1.3353659349998237,-1.0424116116640911,-2.237969449784456,1
426,-0.23445927959104862,-1.0424116116640911,-1.032634289472409,3
427,-0.02222020553847159,-0.2689036255363892,-0.48294030282372263,3
428,1.0857503418427012,-0.2689036255363892,-0.9197751993099359,1
429,-1.0251792080869786,2.1830586785051067,1.34221119855003,5
430,1.2651679837944734,-1.0424116116640911,-1.2778119516777655,1
431,-0.6143839435901435,-0.2689036255363892,-0.23171189476334755,3
432,-0.8977574126994983,0.7536183129455641,1.1714987618875576,0
433,-0.05631891786322895,0.7536183129455641,0.7478373831240664,0
